FILIAL,PEDIDO,TIPO DE VENDA,EMISSAO,FATURA,FAMÍLIA,PRODUTO,QTDE,PREÇO,PRAZO,FRETE;;;;;;;;;;;;;;476.847.531;253.443.870;223.403.661
SP,1006668,Venda Estoque,6/6/2016,6/6/2016,PEAD,DMDA6200,500,7.9268,28/35 DIAS LIQUID,CIF;;;;;;;;;;;;;;;;
PR,1006648,Venda Estoque,6/6/2016,6/6/2016,PEAD,IP10262,600,7.2800,35 DIAS LIQUIDOS,CIF;;;;;;;;;;;;;;;;
"PR,1006751,Venda Estoque,6/6/2016,6/6/2016,PEAD,IP10262,""2,100"",7.2800,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"PR,1005792,Venda Triangular,6/2/2016,6/6/2016,PEAD,XB81830.76,""5,000"",6.6700,21/28/35/42 DIAS,CIF";;;;;;;;;;;;;;;;
PR,1006561,Venda Estoque,6/6/2016,6/6/2016,PEBD,132G,100,7.6000,A VISTA,FOB;;;;;;;;;;;;;;;;
PR,1006655,Venda Estoque,6/6/2016,6/6/2016,PEBD,132G,500,7.5000,35 DIAS LIQUIDOS,FOB;;;;;;;;;;;;;;;;
SP,1006411,Venda Estoque,6/3/2016,6/6/2016,PEBD,955I,50,8.1500,14 DIAS LIQUIDOS,FOB;;;;;;;;;;;;;;;;
"PR,1006539,Venda Estoque,5/17/2016,6/6/2016,PELBD,1613,""1,600"",6.4896,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"SP,1005529,Venda Estoque,6/1/2016,6/6/2016,PET,PET PQS MW,""1,250"",6.3500,21/28/35/42 DIAS,CIF";;;;;;;;;;;;;;;;
"PR,1006392,Venda Estoque,6/3/2016,6/6/2016,PET,PET PQS MW,""1,250"",5.8200,7 DIAS LIQUIDOS,CIF";;;;;;;;;;;;;;;;
"SP,1006847,Venda Estoque,6/6/2016,6/6/2016,PET,PET PQS MW,""2,500"",6.2805,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"PR,1006041,Venda Estoque,5/30/2016,6/6/2016,PET,PET PQS MW,""22,500"",5.7955,21/28/35/42/49 DI,CIF";;;;;;;;;;;;;;;;
PR,1006561,Venda Estoque,6/6/2016,6/6/2016,PP HOMO,DEX0073,200,7.9600,A VISTA,FOB;;;;;;;;;;;;;;;;
"SP,1006840,Venda Estoque,6/6/2016,6/6/2016,PP HOMO,KYD6110,""1,000"",7.2561,31/38/45 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"PR,1006539,Venda Estoque,5/17/2016,6/6/2016,PP HOMO,RFD6140K,""6,750"",6.1979,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"SP,1006840,Venda Estoque,6/6/2016,6/6/2016,PP HOMO,SMD6200,""1,500"",7.2561,31/38/45 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
PR,1006617,Venda Estoque,6/6/2016,6/6/2016,PS A/I,U8878,300,6.9886,35 DIAS LIQUIDOS,CIF;;;;;;;;;;;;;;;;
"SP,1006823,Venda Estoque,6/6/2016,6/6/2016,WC,CS K3364 NT,""1,270"",9.1463,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
SP,1006823,Venda Estoque,6/6/2016,6/6/2016,WC,GP6059BK,635,9.2683,28/35/42 DIAS LIQ,CIF;;;;;;;;;;;;;;;;
"SP,1007332,Venda Estoque,6/7/2016,6/7/2016,PELBD,TG2085B,""2,000"",8.2317,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"SP,1007340,Venda Estoque,6/7/2016,6/7/2016,PELBD,TG2085B,""1,000"",8.2317,31/38/45 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
SP,1007137,Venda Estoque,6/7/2016,6/7/2016,PELBD,ELITE 5220B,100,8.4800,28 DIAS LIQUIDOS,CIF;;;;;;;;;;;;;;;;
PR,1007007,Venda Estoque,6/7/2016,6/7/2016,ETP,A216 NAT,700,15.1200,28/35 DIAS LIQUID,FOB;;;;;;;;;;;;;;;;
RS,1007013,Venda Estoque,6/7/2016,6/7/2016,ETP,A216 NAT,400,16.6500,28/35/42 DIAS LIQ,CIF;;;;;;;;;;;;;;;;
SP,1006641,Venda Estoque,6/6/2016,6/7/2016,ETP,A216 V33 NAT,200,19.7500,28/35/42 DIAS LIQ,FOB;;;;;;;;;;;;;;;;
"SP,1006116,Venda Estoque,6/3/2016,6/7/2016,ETP,A221 NAT,""2,000"",20.8300,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
SP,1005028,Venda Estoque,5/31/2016,6/7/2016,ETP,A718 PR21N,150,15.5200,28/35/42 DIAS LIQ,CIF;;;;;;;;;;;;;;;;
SP,1005028,Venda Estoque,5/31/2016,6/7/2016,ETP,A718 V30 PR6,350,13.1100,28/35/42 DIAS LIQ,CIF;;;;;;;;;;;;;;;;
SP,1005034,Venda Estoque,5/31/2016,6/7/2016,ETP,A718 V30 PR6,500,13.1100,29/36/43 DIAS LIQ,CIF;;;;;;;;;;;;;;;;
PR,1006921,Venda Estoque,6/6/2016,6/7/2016,ETP,AK K224-G3 V,500,14.3100,28/35 DIAS LIQUID,CIF;;;;;;;;;;;;;;;;
SP,1007000,Venda Estoque,6/7/2016,6/7/2016,ETP,NEX 2002,125,23.9000,35/42 DIAS LIQUID,CIF;;;;;;;;;;;;;;;;
SP,1006839,Venda Estoque,6/6/2016,6/7/2016,ETP,NEX 3300,25,17.0000,A VISTA,FOB;;;;;;;;;;;;;;;;
SP,1004131,Venda Estoque,5/27/2016,6/7/2016,ETP,CEL M90 C,50,11.2000,A VISTA,FOB;;;;;;;;;;;;;;;;
"RS,1007231,Venda Estoque,6/7/2016,6/7/2016,ETP,GP22 NR,""1,000"",8.5900,A VISTA,CIF";;;;;;;;;;;;;;;;
"RS,1004404,Venda Estoque,5/30/2016,6/7/2016,ETP,GP22 NR,""1,000"",8.7000,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"RS,1007228,Venda Estoque,6/7/2016,6/7/2016,ETP,GP22 NR,""1,000"",8.6000,42 DIAS LIQUIDOS,CIF";;;;;;;;;;;;;;;;
SP,1000050,Venda Estoque,5/16/2016,6/7/2016,ETP,GP22 PR,500,9.4000,21/28/35/42 DIAS,CIF;;;;;;;;;;;;;;;;
"SP,1007001,Venda Estoque,6/7/2016,6/7/2016,ETP,GP35 NR,""1,000"",8.7000,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"SP,1007026,Venda Estoque,6/7/2016,6/7/2016,ETP,GP35 NR,""1,000"",8.7000,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
SP,1007104,Venda Estoque,6/7/2016,6/7/2016,ETP,GP35 NR,200,9.5000,A VISTA,FOB;;;;;;;;;;;;;;;;
RS,1006996,Venda Estoque,6/7/2016,6/7/2016,ETP,K222D,100,12.9300,A VISTA,FOB;;;;;;;;;;;;;;;;
PR,1007208,Venda Estoque,6/7/2016,6/7/2016,ETP,K224-G6 NAT,25,12.8800,28 DIAS LIQUIDOS,FOB;;;;;;;;;;;;;;;;
SP,1006663,Venda Estoque,6/6/2016,6/7/2016,ETP,KP20 NAT,50,9.0500,14 DIAS LIQUIDOS,CIF;;;;;;;;;;;;;;;;
"SP,1000046,Venda Estoque,5/16/2016,6/7/2016,ETP,KP20 NAT,""1,000"",7.6300,28/35/42 DIAS LIQ,FOB";;;;;;;;;;;;;;;;
SP,1006905,Venda Estoque,6/6/2016,6/7/2016,ETP,KP30 NAT,600,7.9500,42 DIAS LIQUIDOS,FOB;;;;;;;;;;;;;;;;
SP,1006914,Venda Estoque,6/6/2016,6/7/2016,ETP,KP30 NAT IMP,300,8.0700,28/35/42 DIAS LIQ,FOB;;;;;;;;;;;;;;;;
SP,1007027,Venda Estoque,6/7/2016,6/7/2016,ETP,PC110U,375,16.7800,28 DIAS LIQUIDOS,CIF;;;;;;;;;;;;;;;;
RS,1006996,Venda Estoque,6/7/2016,6/7/2016,ETP,PC122U,300,16.5900,A VISTA,FOB;;;;;;;;;;;;;;;;
SP,1007262,Venda Estoque,6/7/2016,6/7/2016,ETP,STAR A205F N,600,16.7000,28/35/42 DIAS LIQ,CIF;;;;;;;;;;;;;;;;
PR,1007052,Venda Estoque,6/7/2016,6/7/2016,PEAD,35057L,500,7.2159,35 DIAS LIQUIDOS,CIF;;;;;;;;;;;;;;;;
PR,1006999,Venda Estoque,6/7/2016,6/7/2016,PEAD,35057L,300,7.2000,A VISTA,CIF;;;;;;;;;;;;;;;;
"PR,1006916,Venda Estoque,6/6/2016,6/7/2016,PEAD,35057L,""1,500"",7.2159,28 DIAS LIQUIDOS,CIF";;;;;;;;;;;;;;;;
"PR,1006899,Venda Estoque,6/6/2016,6/7/2016,PEAD,35060L,""1,500"",7.1500,A VISTA,CIF";;;;;;;;;;;;;;;;
"SP,1006746,Venda Estoque,6/6/2016,6/7/2016,PEAD,DGDP6097 NT7,""4,125"",6.4583,21/28/35/42/49 DI,FOB";;;;;;;;;;;;;;;;
"SP,1005992,Venda Estoque,6/2/2016,6/7/2016,PEAD,DMDA6200,""9,950"",6.0659,A VISTA,FOB";;;;;;;;;;;;;;;;
PR,1006877,Venda Estoque,6/6/2016,6/7/2016,PEAD,HA7260,125,7.4500,A VISTA,CIF;;;;;;;;;;;;;;;;
"PR,1006824,Venda Estoque,6/6/2016,6/7/2016,PEAD,XB81830.76,""1,500"",6.6670,21/28/35 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"PR,1007336,Venda Estoque,6/7/2016,6/7/2016,PEAD,XB81830.76,""4,125"",6.5625,21/28/35/42 DIAS,CIF";;;;;;;;;;;;;;;;
PR,1007195,Venda Triangular,6/7/2016,6/7/2016,PEAD,XB81830.76,500,7.1591,A VISTA,FOB;;;;;;;;;;;;;;;;
"PR,1006558,Venda Estoque,6/6/2016,6/7/2016,PEAD,XB81830.76,""1,375"",6.5625,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"SP,1006971,Venda Estoque,6/6/2016,6/7/2016,PEAD,XB81830.76,""3,000"",6.3542,30/35/40/45 DIAS,FOB";;;;;;;;;;;;;;;;
"SP,1006922,Venda Estoque,6/6/2016,6/7/2016,PEBD,722,""4,125"",8.0488,28 DIAS LIQUIDOS,FOB";;;;;;;;;;;;;;;;
"SP,1005992,Venda Estoque,6/2/2016,6/7/2016,PEBD,132G,""2,000"",6.5800,A VISTA,FOB";;;;;;;;;;;;;;;;
"PR,1006558,Venda Estoque,6/6/2016,6/7/2016,PEBD,132G,""1,375"",6.8750,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
PR,1006824,Venda Estoque,6/6/2016,6/7/2016,PEBD,352E,500,6.9800,21/28/35 DIAS LIQ,CIF;;;;;;;;;;;;;;;;
SP,1007340,Venda Estoque,6/7/2016,6/7/2016,PEBD,352E,100,8.1707,31/38/45 DIAS LIQ,CIF;;;;;;;;;;;;;;;;
SP,1007332,Venda Estoque,6/7/2016,6/7/2016,PEBD,352E,100,8.1707,28/35/42 DIAS LIQ,CIF;;;;;;;;;;;;;;;;
"PR,1006558,Venda Estoque,6/6/2016,6/7/2016,PEBD,352E,""5,500"",6.8750,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
PR,1007175,Venda Estoque,6/7/2016,6/7/2016,PEBD,352E,400,7.4994,28/35/42 DIAS LIQ,FOB;;;;;;;;;;;;;;;;
"PR,1006724,Venda Estoque,6/6/2016,6/7/2016,PEBD,611-A,""1,375"",6.8800,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
SP,1007125,Venda Estoque,6/7/2016,6/7/2016,PEBD,955I,500,7.9200,30 DIAS LIQUIDOS,CIF;;;;;;;;;;;;;;;;
"PR,1006724,Venda Estoque,6/6/2016,6/7/2016,PELBD,1613,""12,375"",6.5500,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"PR,1006824,Venda Estoque,6/6/2016,6/7/2016,PELBD,1613.11,""1,500"",6.6670,21/28/35 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"RS,1006153,Venda Estoque,6/3/2016,6/7/2016,PELBD,DFDC-7080 NT,""8,250"",7.0455,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"SP,1005992,Venda Estoque,6/2/2016,6/7/2016,PELBD,DNDA8335 NT7,""2,000"",6.8884,A VISTA,FOB";;;;;;;;;;;;;;;;
"PR,1006558,Venda Estoque,6/6/2016,6/7/2016,PELBD,MP1888.11,""2,750"",6.5417,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"SP,1006971,Venda Estoque,6/6/2016,6/7/2016,PELBD,MP1888.11,""2,750"",6.3542,30/35/40/45 DIAS,FOB";;;;;;;;;;;;;;;;
"PR,1007175,Venda Estoque,6/7/2016,6/7/2016,PELBD,MP1888.11,""1,000"",7.1477,28/35/42 DIAS LIQ,FOB";;;;;;;;;;;;;;;;
"PR,1007341,Venda Estoque,6/7/2016,6/7/2016,PELBD,MP1888.11,""4,125"",6.5625,21/28/35/42 DIAS,CIF";;;;;;;;;;;;;;;;
PR,1006877,Venda Estoque,6/6/2016,6/7/2016,PP COPO,60C90ND,100,7.7200,A VISTA,CIF;;;;;;;;;;;;;;;;
PR,1006999,Venda Estoque,6/7/2016,6/7/2016,PP HOMO,DEX0073,300,7.9600,A VISTA,CIF;;;;;;;;;;;;;;;;
"SP,1005739,Venda Estoque,6/2/2016,6/7/2016,PP HOMO,KYD6110,""2,000"",6.0938,28/35/42 DIAS LIQ,FOB";;;;;;;;;;;;;;;;
"SP,1007350,Venda Estoque,6/7/2016,6/7/2016,PP HOMO,RFD6140K,""1,000"",6.3021,A VISTA,FOB";;;;;;;;;;;;;;;;
PR,1007066,Venda Estoque,6/7/2016,6/7/2016,PP HOMO,RFD6140K,675,6.7048,A VISTA,FOB;;;;;;;;;;;;;;;;
PR,1007069,Venda Estoque,6/7/2016,6/7/2016,PP HOMO,RFD6140K,700,6.7048,A VISTA,FOB;;;;;;;;;;;;;;;;
"PR,1007336,Venda Estoque,6/7/2016,6/7/2016,PP HOMO,RFD6140K,""5,500"",6.1980,21/28/35/42 DIAS,CIF";;;;;;;;;;;;;;;;
"SP,1007340,Venda Estoque,6/7/2016,6/7/2016,PP HOMO,RFD6140K,""1,000"",7.3800,31/38/45 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"PR,1006558,Venda Estoque,6/6/2016,6/7/2016,PP HOMO,RFD6140K,""2,750"",6.1980,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"SC,1007018,Venda Estoque,6/7/2016,6/7/2016,PP HOMO,RFD6140K,""9,625"",6.0417,28/35/42 DIAS LIQ,FOB";;;;;;;;;;;;;;;;
PR,1007052,Venda Estoque,6/7/2016,6/7/2016,PP HOMO,XSD6200T,100,6.8750,35 DIAS LIQUIDOS,CIF;;;;;;;;;;;;;;;;
SP,1007804,Venda Estoque,6/8/2016,6/8/2016,ETP,684D,25,20.9800,14 DIAS LIQUIDOS,CIF;;;;;;;;;;;;;;;;
SP,1007727,Venda Estoque,6/8/2016,6/8/2016,ETP,A718 V30 PR6,200,13.0200,A VISTA,CIF;;;;;;;;;;;;;;;;
SP,1007727,Venda Estoque,6/8/2016,6/8/2016,ETP,NEX 3300,100,15.2400,A VISTA,CIF;;;;;;;;;;;;;;;;
PR,1007763,Venda Estoque,6/8/2016,6/8/2016,ETP,CEL M25 C,200,9.6300,7 DIAS LIQUIDOS,FOB;;;;;;;;;;;;;;;;
SP,1007054,Venda Estoque,6/7/2016,6/8/2016,ETP,CEL M90 C,100,13.1500,28 DIAS LIQUIDOS,FOB;;;;;;;;;;;;;;;;
"SP,1005610,Venda Estoque,6/1/2016,6/8/2016,ETP,CEL M90 C,""1,000"",9.5500,28/35/42 DIAS LIQ,FOB";;;;;;;;;;;;;;;;
PR,1007763,Venda Estoque,6/8/2016,6/8/2016,ETP,CEL M90 C,275,10.2900,7 DIAS LIQUIDOS,FOB;;;;;;;;;;;;;;;;
PR,1007763,Venda Estoque,6/8/2016,6/8/2016,ETP,CEL M90 L,100,24.6800,7 DIAS LIQUIDOS,FOB;;;;;;;;;;;;;;;;
PR,1007302,Venda Triangular,6/7/2016,6/8/2016,ETP,GP22 NR,250,8.4886,A VISTA,FOB;;;;;;;;;;;;;;;;
RS,1007425,Venda Estoque,6/8/2016,6/8/2016,ETP,GP22 NR,75,8.7001,A VISTA,FOB;;;;;;;;;;;;;;;;
SP,1007436,Venda Estoque,6/8/2016,6/8/2016,ETP,GP22 NR,200,8.8800,35 DIAS LIQUIDOS,FOB;;;;;;;;;;;;;;;;
PR,1007344,Venda Estoque,6/7/2016,6/8/2016,ETP,KP20 NAT,300,7.8989,14 DIAS LIQUIDOS,FOB;;;;;;;;;;;;;;;;
"SP,1005955,Venda Estoque,6/2/2016,6/8/2016,ETP,KP20 NAT IMP,""1,000"",8.5400,28 DIAS LIQUIDOS,CIF";;;;;;;;;;;;;;;;
RS,1007425,Venda Estoque,6/8/2016,6/8/2016,ETP,KP20 NAT IMP,50,8.8499,A VISTA,FOB;;;;;;;;;;;;;;;;
"SP,1006639,Venda Estoque,6/6/2016,6/8/2016,ETP,PC122U,""2,000"",14.3400,28 DIAS LIQUIDOS,FOB";;;;;;;;;;;;;;;;
PR,1007763,Venda Estoque,6/8/2016,6/8/2016,ETP,SAN 358N,250,10.0000,7 DIAS LIQUIDOS,FOB;;;;;;;;;;;;;;;;
"SP,1002679,Venda Estoque,5/24/2016,6/8/2016,ETP,STAR A205F N,""1,000"",16.7700,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"PR,1006461,Venda Estoque,6/3/2016,6/8/2016,FINGER,DFDC-7525,""6,875"",7.1823,7 DIAS LIQUIDOS,CIF";;;;;;;;;;;;;;;;
"PR,1007258,Venda Estoque,6/7/2016,6/8/2016,FINGER,DFDC-7525,""11,150"",7.2917,28/35/42/49 DIAS,CIF";;;;;;;;;;;;;;;;
PR,1007364,Venda Estoque,6/7/2016,6/8/2016,OUTROS PF,AVARIA,243,6.3636,14 DIAS LIQUIDOS,FOB;;;;;;;;;;;;;;;;
PR,1007373,Venda Estoque,6/7/2016,6/8/2016,OUTROS PF,AVARIA,230,6.3636,14 DIAS LIQUIDOS,FOB;;;;;;;;;;;;;;;;
PR,1007388,Venda Estoque,6/7/2016,6/8/2016,OUTROS PF,AVARIA,349,6.3636,14 DIAS LIQUIDOS,FOB;;;;;;;;;;;;;;;;
PR,1007390,Venda Estoque,6/7/2016,6/8/2016,OUTROS PF,AVARIA,143,6.3636,14 DIAS LIQUIDOS,FOB;;;;;;;;;;;;;;;;
"PR,1006816,Venda Estoque,6/6/2016,6/8/2016,PEAD,17450N,""2,300"",7.2800,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"SP,1007812,Venda Estoque,6/8/2016,6/8/2016,PEAD,35057L,""4,500"",7.6829,29/36/43 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
SP,1007432,Venda Triangular,6/8/2016,6/8/2016,PEAD,35057L,500,7.8659,28/35 DIAS LIQUID,CIF;;;;;;;;;;;;;;;;
"PR,1006461,Venda Estoque,6/3/2016,6/8/2016,PEAD,35057L,""6,875"",6.4125,7 DIAS LIQUIDOS,CIF";;;;;;;;;;;;;;;;
"PR,1007815,Venda Estoque,6/8/2016,6/8/2016,PEAD,35057L,""1,500"",6.9886,A VISTA,CIF";;;;;;;;;;;;;;;;
"PR,1006418,Venda Triangular,6/3/2016,6/8/2016,PEAD,35057L,""2,050"",6.6500,21/28/35/42 DIAS,CIF";;;;;;;;;;;;;;;;
"PR,1006120,Venda Estoque,6/3/2016,6/8/2016,PEAD,35057L,""1,500"",6.6150,21/28/35 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
PR,1007444,Venda Estoque,6/8/2016,6/8/2016,PEAD,35057L,300,7.2000,A VISTA,FOB;;;;;;;;;;;;;;;;
"PR,1007647,Venda Estoque,6/8/2016,6/8/2016,PEAD,35057L,""1,500"",7.2159,28 DIAS LIQUIDOS,CIF";;;;;;;;;;;;;;;;
"SP,1006407,Venda Triangular,6/3/2016,6/8/2016,PEAD,35057L,""6,500"",7.7073,A VISTA,CIF";;;;;;;;;;;;;;;;
"SP,1007812,Venda Estoque,6/8/2016,6/8/2016,PEAD,35060L,""1,500"",7.6829,29/36/43 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"PR,1007347,Venda Estoque,6/7/2016,6/8/2016,PEAD,35060L,""1,500"",7.1500,A VISTA,CIF";;;;;;;;;;;;;;;;
"PR,1007789,Venda Estoque,6/8/2016,6/8/2016,PEAD,5962B,""2,000"",7.2200,A VISTA,FOB";;;;;;;;;;;;;;;;
SP,1007200,Venda Estoque,6/7/2016,6/8/2016,PEAD,8262B,500,6.4063,28/35 DIAS LIQUID,FOB;;;;;;;;;;;;;;;;
"SP,1006001,Venda Estoque,6/2/2016,6/8/2016,PEAD,DMDD6620 NT7,""6,875"",6.4583,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"SP,1007437,Venda Estoque,6/8/2016,6/8/2016,PEAD,IP10262,""1,375"",6.6146,28/35/42 DIAS LIQ,FOB";;;;;;;;;;;;;;;;
"PR,1007258,Venda Estoque,6/7/2016,6/8/2016,PEAD,IP40,""2,600"",7.6563,28/35/42/49 DIAS,CIF";;;;;;;;;;;;;;;;
"PR,1007263,Venda Estoque,6/7/2016,6/8/2016,PEAD,NG6995,""8,125"",6.5625,24/31/38/45 DIAS,FOB";;;;;;;;;;;;;;;;
"PR,1007296,Venda Estoque,6/7/2016,6/8/2016,PEAD,NG6995,""1,500"",6.5625,24/31/38/45 DIAS,FOB";;;;;;;;;;;;;;;;
"SP,1007723,Venda Estoque,6/8/2016,6/8/2016,PEAD,XB81830.76,""4,000"",6.5625,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"SP,1007725,Venda Estoque,6/8/2016,6/8/2016,PEAD,XB81830.76,""4,000"",6.5625,29/36/43 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"SP,1007657,Venda Estoque,6/8/2016,6/8/2016,PEAD,XB81830.76,""6,000"",6.5104,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
PR,1006799,Venda Estoque,6/6/2016,6/8/2016,PEAD,XB81830.76,500,7.2727,28/35/42 DIAS LIQ,CIF;;;;;;;;;;;;;;;;
"SP,1007729,Venda Estoque,6/8/2016,6/8/2016,PEAD,XB81830.76,""4,000"",6.5625,30/37/44 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"SP,1007812,Venda Estoque,6/8/2016,6/8/2016,PEBD,132G,""1,000"",8.1098,29/36/43 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"SP,1005964,Venda Estoque,6/2/2016,6/8/2016,PEBD,132G,""1,375"",6.8229,A VISTA,CIF";;;;;;;;;;;;;;;;
"SP,1005964,Venda Estoque,6/2/2016,6/8/2016,PEBD,352E,""5,500"",6.8229,A VISTA,CIF";;;;;;;;;;;;;;;;
"SP,1007657,Venda Estoque,6/8/2016,6/8/2016,PEBD,352E,""2,750"",6.8750,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
PR,1007302,Venda Triangular,6/7/2016,6/8/2016,PEBD,955I,400,6.6667,A VISTA,FOB;;;;;;;;;;;;;;;;
"SP,1007657,Venda Estoque,6/8/2016,6/8/2016,PELBD,1613.11,""5,000"",6.5104,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"PR,1007331,Venda Estoque,6/7/2016,6/8/2016,PELBD,1613.11,""27,000"",6.2873,7 DIAS LIQUIDOS,FOB";;;;;;;;;;;;;;;;
"PR,1007726,Venda Estoque,6/8/2016,6/8/2016,PELBD,DFDA-7059 NT,""13,750"",6.5625,21/28/35/42 DIAS,CIF";;;;;;;;;;;;;;;;
"RS,1007731,Venda Estoque,6/8/2016,6/8/2016,PELBD,DFDC-7080 NT,""2,750"",6.9398,28/35/42 DIAS LIQ,FOB";;;;;;;;;;;;;;;;
"PR,1007003,Venda Estoque,6/7/2016,6/8/2016,PELBD,MISTURA DE P,""3,250"",5.7948,7 DIAS LIQUIDOS,FOB";;;;;;;;;;;;;;;;
"PR,1006799,Venda Estoque,6/6/2016,6/8/2016,PELBD,MP1888.11,""1,000"",7.2500,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"PR,1007296,Venda Estoque,6/7/2016,6/8/2016,PELBD,MP1888.11,""4,125"",6.4583,24/31/38/45 DIAS,FOB";;;;;;;;;;;;;;;;
"PR,1007347,Venda Estoque,6/7/2016,6/8/2016,PET,PET PQS MW,""1,250"",5.8200,A VISTA,CIF";;;;;;;;;;;;;;;;
"PR,1007596,Venda Estoque,6/8/2016,6/8/2016,PET,PET PQS MW,""1,250"",5.9091,28/35/42 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"SP,1007779,Venda Estoque,6/8/2016,6/8/2016,PET,PET PQS MW,""2,500"",6.2805,21/28/35/42 DIAS,CIF";;;;;;;;;;;;;;;;
"PR,1007427,Venda Estoque,6/8/2016,6/8/2016,PET,PET PQS MW,""13,750"",5.4773,A VISTA,FOB";;;;;;;;;;;;;;;;
"PR,1007453,Venda Estoque,6/8/2016,6/8/2016,PET,PET PQS MW,""13,750"",5.7955,21/28/35/42/49 DI,CIF";;;;;;;;;;;;;;;;
PR,1007444,Venda Estoque,6/8/2016,6/8/2016,PP HOMO,DEX0073,300,7.9600,A VISTA,FOB;;;;;;;;;;;;;;;;
"SC,1007422,Venda Estoque,6/8/2016,6/8/2016,PP HOMO,RFD6140K,""5,500"",6.0417,28/35/42 DIAS LIQ,FOB";;;;;;;;;;;;;;;;
"SC,1007424,Venda Estoque,6/8/2016,6/8/2016,PP HOMO,RFD6140K,""4,125"",6.0417,28/35/42 DIAS LIQ,FOB";;;;;;;;;;;;;;;;
"SC,1007002,Venda Estoque,6/7/2016,6/8/2016,PP HOMO,RFD6140K,""13,750"",6.1050,7 DIAS LIQUIDOS,CIF";;;;;;;;;;;;;;;;
PR,1007473,Venda Estoque,6/8/2016,6/8/2016,PS A/I,U8878,100,6.9500,A VISTA,FOB;;;;;;;;;;;;;;;;
SP,1007200,Venda Estoque,6/7/2016,6/8/2016,PS A/I,U8878,500,6.9318,28/35 DIAS LIQUID,FOB;;;;;;;;;;;;;;;;
"PR,1007429,Venda Estoque,6/8/2016,6/8/2016,PS CRISTAL,U249,""1,375"",6.7614,28 DIAS LIQUIDOS,CIF";;;;;;;;;;;;;;;;
PR,1007302,Venda Triangular,6/7/2016,6/8/2016,PS CRISTAL,U249,100,6.7500,A VISTA,FOB;;;;;;;;;;;;;;;;
"RS,1007559,Venda Estoque,6/8/2016,6/9/2016,PELBD,TG2085B,""1,375"",7.7561,A VISTA,CIF";;;;;;;;;;;;;;;;
"SP,1008191,Venda Estoque,6/9/2016,6/9/2016,PELBD,TG2085B,""6,875"",8.1707,31/38/45 DIAS LIQ,CIF";;;;;;;;;;;;;;;;
"PR,1007944,Venda Estoque,6/9/2016,6/9/2016,PELBD,TG2085B,""1,250"",7.5568,28/35 DIAS LIQUID,FOB";;;;;;;;;;;;;;;;
"PR,1007681,Venda Estoque,6/8/2016,6/9/2016,PELBD,5401G,""1,850"",7.7800,28/35/42 DIAS LIQ,FOB";;;;;;;;;;;;;;;;
SP,1005948,Venda Estoque,6/2/2016,6/9/2016,ETP,A216 NAT,500,15.6000,A VISTA,CIF;;;;;;;;;;;;;;;;
SP,1007859,Venda Estoque,6/8/2016,6/9/2016,ETP,A216 V30 NAT,25,18.1000,A VISTA,FOB;;;;;;;;;;;;;;;;
